Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
feb-25;General;Baja;3 - Industrial;Público;BTCGSD02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-0.3672;-27.54;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGCD03;0;0;0;0;0;0;0;0;0;72;1.786.434;14342.94;3;12.973;1116.91;1;2.187.084;1601.09;2;185.738;159.91;1;0.58;56.33;0;0;0;0;0;0;3;17.552;167.46
feb-25;General;Baja;5 - Otros;No Público;BTCGCD04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGCD05;0;0;0;0;0;0;0;0;0;1;823.242;563.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.25;53.06
feb-25;General;Baja;5 - Otros;No Público;BTCGCD06;0;0;0;0;0;0;1;1.271;128.9;37;10.586.008;10168.56;85;115.577;13153.5;3;0.83234;205.13;27;11.985.982;11212.98;11;4.719.152;4377.31;1;432.072;3088.77;1;6.579;547.79;19;1.271.532;1397.32
feb-25;General;Baja;5 - Otros;No Público;BTCGCD08;1;2.085;218.7;0;0;0;0;0;0;9;2.940.202;3121.44;0;0;0;3;0.92616;180.93;2;276.974;332.08;1;0.01836;29.01;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGCD09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGCD11;0;0;0;0;0;0;2;2.506;254.27;291;52.292.472;53302.06;162;400.392.067;97133.47;1;7.06;660.19;22;6.208.098;6186.18;0;0;0;3;707.166;840.56;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGCD12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGCD20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1.224.204;1076.4
feb-25;General;Baja;5 - Otros;No Público;BTCGCD21;0;0;0;21;3.654.354;1476.44;14;15.631;635.04;3;0.477;21.18;328;19.655.197;8092.37;41;279.832;1148.03;934;47.585.992;20108.61;10;10.999;446.96;11;13.909;564.06;40;4.203.218;1709.29;112;8.228.684;3369.87
