region,fecha,consumo
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,626746.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-02-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-06-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,56.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
ESM,2025-05-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,75.4
GYE,2024-08-01,130.74
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,454.86
GYE,2024-08-01,163.19
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,39.15
GYE,2024-08-01,1.32
GYE,2024-08-01,33.49
GYE,2024-08-01,76.58
GYE,2024-08-01,44.26
GYE,2024-08-01,25.03
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,776.87
GYE,2024-08-01,4.09
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.49
GYE,2024-08-01,0.0
GYE,2024-08-01,0.95
GYE,2024-08-01,0.0
GYE,2024-08-01,6.3
GYE,2024-08-01,16.38
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,41.06
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,431.21
GYE,2024-08-01,0.0
GYE,2024-08-01,18.31
GYE,2024-08-01,59.16
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,28.0
GYE,2024-08-01,60.42
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,40.64
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,768.8
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.82
GYE,2024-08-01,110.66
GYE,2024-08-01,14.91
GYE,2024-08-01,419.72
GYE,2024-08-01,213.26
GYE,2024-08-01,78.0
GYE,2024-08-01,31.12
GYE,2024-08-01,443.48
GYE,2024-08-01,4.77
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,152.11
GYE,2024-08-01,0.0
GYE,2024-08-01,210.37
GYE,2024-08-01,5.25
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,233.99
GYE,2024-08-01,4.66
GYE,2024-08-01,0.0
GYE,2024-08-01,5.55
GYE,2024-08-01,12.24
GYE,2024-08-01,0.0
GYE,2024-08-01,242.15
GYE,2024-08-01,526.77
GYE,2024-08-01,0.0
GYE,2024-08-01,171.94
GYE,2024-08-01,41.79
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.37
GYE,2024-08-01,146.78
GYE,2024-08-01,417.68
GYE,2024-08-01,87.15
GYE,2024-08-01,264.79
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,842.94
GYE,2024-08-01,9.83
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-08-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-12-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,1.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-06-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2024-09-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,4180.25
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,1213.92
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,643.2
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,394.976
GYE,2025-04-01,20.851
GYE,2025-04-01,0.0
GYE,2025-04-01,5.249
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,884.442
GYE,2025-04-01,27.408
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.641
GYE,2025-04-01,16.293
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,171.815
GYE,2025-04-01,40.327
GYE,2025-04-01,1.726
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,1.713
GYE,2025-04-01,0.0
GYE,2025-04-01,139.273
GYE,2025-04-01,0.0
GYE,2025-04-01,116.962
GYE,2025-04-01,33.188
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,12.62
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,1.505
GYE,2025-04-01,2.484
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,72.234
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,58.034
GYE,2025-04-01,260.508
GYE,2025-04-01,0.931
GYE,2025-04-01,0.0
GYE,2025-04-01,62.424
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,78.912
GYE,2025-04-01,0.0
GYE,2025-04-01,197.052
GYE,2025-04-01,641.574
GYE,2025-04-01,0.0
GYE,2025-04-01,227.436
GYE,2025-04-01,337.926
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,448.556
GYE,2025-04-01,1324.05
GYE,2025-04-01,17.595
GYE,2025-04-01,16.8
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,402.256
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,50.619
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,4103.25
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,1124.36
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,568.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,0.0
GYE,2025-04-01,384.105
GYE,2025-04-01,24.607
GYE,2025-04-01,0.0
GYE,2025-04-01,5.699
GYE,2025-04-01,0.0
